ID,var_rpta_alt
525341#663443#416899,0
226177#774443#305899,1
251664#974577#105765,0
104518#191803#896438,0
423898#144324#943778,1
464832#345330#735353,1
217686#434896#645299,0
534721#560934#519408,0
192281#334207#746372,0
248005#987836#92506,1
526021#353342#726528,1
354840#144974#943124,1
204868#661739#418603,0
555007#691917#388425,0
381155#713423#366919,1
68761#131504#956362,0
203772#472162#608180,0
223337#599989#480353,0
214267#899229#181113,0
56608#451622#628739,1
217935#980335#100007,0
155367#85295#1019964,0
250578#324786#758343,0
405544#199588#888681,1
58923#1046222#34120,0
101447#35395#1069661,1
485720#890591#189751,1
315275#966064#114278,0
266402#986343#93999,1
73795#436631#643638,0
379350#158523#929588,1
263104#725807#354535,0
280926#358026#721836,1
462051#949997#130345,0
302316#455003#625340,0
92480#622621#457721,1
151553#549355#530987,1
601825#542316#538026,1
435780#745638#334704,0
524031#698258#382084,0
79049#568165#512177,0
505842#180548#907580,0
183466#328641#752047,0
185655#305099#778006,0
431599#94986#992789,0
442555#280680#802363,1
79450#855045#225297,1
53986#707575#372767,0
515663#536295#544047,0
427925#977060#103282,1
393294#409224#670701,0
505888#396735#683173,1
294575#338031#742603,1
611220#730295#350047,0
589992#590035#490307,1
141070#227726#855102,0
338199#1048418#31924,0
236224#497029#583313,0
412338#46539#1058291,1
428600#58620#1046362,1
421668#410604#669325,1
579002#868185#212157,0
20826#628117#452225,0
74786#965807#114535,1
155952#855532#224810,0
278311#465997#614345,0
180083#849904#230438,0
182214#660463#419879,1
131964#352437#727432,0
227337#152758#935343,0
68365#389943#689921,1
472203#950033#130309,1
466250#391897#688007,0
205781#661917#418425,0
450273#472821#607521,0
605783#371998#707853,0
541063#853141#227201,0
80261#761964#318378,0
261131#647204#433138,1
195437#328155#754995,0
321260#412169#667749,1
392726#607954#472388,0
522265#646961#433381,1
411530#888771#191571,1
148739#878400#201942,0
613847#357795#722068,0
234298#640703#439639,1
515909#794588#285754,1
77127#97673#990093,0
24747#1013655#66687,1
234345#721910#358432,0
123519#352727#727143,1
314898#490778#589564,0
144039#142898#945197,1
515160#162869#925245,1
261468#696547#383795,1
69693#697383#382959,1
403013#286995#796064,1
437332#817413#262929,1
487658#52856#1052096,1
140191#605090#475252,0
610575#229304#853533,0
258946#610690#469652,0
544573#439219#641088,1
5840#519829#560513,0
575685#270961#812047,0
273067#92939#994827,1
621587#363657#716193,0
197822#602442#477900,1
127901#779265#301077,0
240335#223291#859509,0
39334#402461#677458,1
191501#999683#80659,1
278721#698039#382303,0
29218#624502#455840,0
17868#615683#464659,0
182840#405298#674625,0
552663#715376#364966,0
406092#749418#330924,1
85437#429945#650057,1
439058#755057#325285,0
116904#357569#722296,0
192674#716534#363808,1
413000#72163#1032897,0
247573#626104#454238,1
148645#646966#433376,1
611549#700324#380018,1
365220#882496#197846,0
272773#835912#244430,0
396478#267192#815817,0
611616#244213#838784,1
329608#869993#210349,0
475488#654891#425451,1
152130#830660#249682,1
581409#981619#98723,1
77090#82585#1022668,0
126809#875938#204404,0
591492#576409#503933,1
228142#942427#137915,1
569261#287752#795316,1
127380#638339#442003,1
26780#1060508#19834,0
399056#1060020#20322,1
421645#753972#326370,1
452183#788479#291863,1
70767#599464#480878,0
347815#57458#1047507,0
58353#982216#98126,0
604851#377057#702799,1
484670#93111#994658,0
113828#408380#671536,1
99335#137402#950707,1
550412#280329#802711,1
75344#39235#1065861,0
200585#532734#547608,1
502657#239021#843988,0
561735#399928#679980,1
26809#177838#910277,1
322169#167947#920185,1
12248#429947#650055,0
257335#305079#778027,0
478778#993678#86664,0
70916#621417#458925,0
260588#97796#989970,1
260667#133280#954688,1
289842#776092#304250,0
162579#440390#639915,1
398341#980662#99680,0
62413#101866#985905,0
201727#868994#211348,0
279340#867181#213161,0
632557#1040165#40177,0
261373#970819#109523,0
379328#502998#577344,0
253812#1046769#33573,1
6723#760284#320058,1
226469#387191#692663,0
371176#79087#1026070,1
125742#650298#430044,0
497677#130901#956950,0
592150#704558#375784,1
3881#956006#124336,0
277940#36975#1068083,0
215890#667569#412773,0
120096#684598#395744,1
343734#357414#722450,1
178730#509794#570548,1
227777#549282#531060,0
466696#176894#911212,1
281973#270410#812597,1
225773#617043#463299,0
86501#825238#255104,0
334713#530961#549381,1
527601#1014480#65862,0
629554#746502#333840,0
277515#84100#1021154,0
189070#210212#872526,1
6815#1056463#23879,0
25492#333889#746692,1
549121#659753#420589,0
278327#401594#678321,1
606241#351753#729025,0
101503#695994#384348,0
328945#74152#1030895,1
274054#900315#180027,0
294836#288354#794715,0
400468#152483#935615,1
186429#922421#157921,0
410003#453154#627195,1
153759#1070337#10005,0
462638#1008482#71860,0
166181#187558#900596,1
284666#974942#105400,1
557578#317694#765447,0
305014#154078#934038,0
270408#446944#633404,1
289562#776400#303942,1
626513#874013#206329,0
291198#670770#409572,0
460510#197145#891114,1
222749#441200#639114,0
130119#243572#839432,0
351106#295307#787789,1
86756#947818#132524,0
86487#373038#706814,1
40282#625519#454823,1
572836#557632#522710,1
225255#820302#260040,1
513792#770646#309696,1
49304#977486#102856,0
630465#730992#349350,1
608857#665466#414876,0
570013#379591#700262,0
476128#949481#130861,0
28512#467856#612486,1
186903#335037#745550,1
551592#876483#203859,1
73540#570785#509557,0
380802#889873#190469,1
165644#867488#212854,0
507526#871530#208812,0
495342#357623#722242,0
284759#403283#676635,0
245379#795436#284906,0
379897#814407#265935,1
32128#228118#854711,0
279385#453864#626477,1
261204#314531#768611,1
41880#153303#934804,1
120768#641100#439242,0
475771#243019#839993,1
629483#746174#334168,0
277641#450985#629376,1
18390#134053#953968,0
294750#655986#424356,1
495217#388158#691695,1
532855#454658#625687,1
271611#337464#743151,0
415968#247021#835977,0
162916#964334#116008,1
534562#173847#914269,1
132887#376625#703228,1
420498#425103#654872,1
260454#381363#698489,1
603091#224473#858336,0
466879#869804#210538,1
187363#115909#971910,0
277413#795194#285148,0
44271#390291#689593,1
425465#736579#343763,1
469271#59197#1045778,0
185118#467579#612763,0
349697#158200#929910,0
164029#561091#519251,0
468116#357827#722036,1
219429#798322#282020,1
362840#309831#773301,0
59613#696177#384165,0
142822#747315#333027,0
593286#332337#748241,1
149799#153169#934936,0
451801#167683#920448,0
481189#981361#98981,0
258634#611848#468494,0
213179#94730#993043,0
292272#329687#751013,1
410859#491397#588945,1
268033#226289#856524,1
621913#336140#744448,1
60341#639158#441184,1
149735#1003550#76792,1
309505#991945#88397,1
408449#757026#323316,1
474216#744642#335700,1
180815#409853#670066,1
33231#990416#89926,0
476441#410641#669288,0
607190#674645#405697,1
385906#352450#727419,0
585525#540602#539740,1
355543#106174#981608,1
344524#973902#106440,1
611216#92824#994944,1
133149#144155#943948,0
633933#386968#692882,1
4371#716871#363471,0
426017#386629#693223,1
330923#837535#242807,0
144380#343688#736989,1
22742#958621#121721,1
375502#276597#806430,0
20627#488556#591786,0
513347#678588#401754,1
7001#702248#378094,0
239660#462248#618087,0
42848#792533#287809,0
190632#716609#363733,0
44564#498290#582052,0
624961#413333#666582,1
602220#339368#741275,1
91709#359260#720602,0
263207#135159#952926,0
338128#814167#266175,0
228185#1068429#11913,0
445643#513129#567213,1
149955#416057#663917,1
39147#835704#244638,1
623274#177158#910950,0
555471#909638#170704,1
6787#803478#276864,0
223185#943174#137168,0
359060#441132#639183,1
268409#616026#464316,0
28002#121920#965895,1
22098#151519#936579,0
9833#481518#598824,0
633344#78095#1027006,0
118922#764345#315997,0
324828#878609#201733,1
158935#620480#459862,0
24821#551814#528528,0
290069#776315#304027,1
526940#403647#676275,0
242871#881012#199330,1
378646#420232#659756,1
257075#997886#82456,0
15049#642940#437402,1
93264#975933#104409,1
131264#699943#380399,0
7120#246114#836877,0
499203#859620#220722,1
624001#874286#206056,0
480831#868437#211905,0
306569#589969#490373,0
99047#390883#689024,0
145202#630556#449786,0
367471#600988#479354,0
586917#44140#1060677,0
29809#348852#731896,0
535132#552325#528017,1
416674#764766#315576,0
65971#833720#246622,0
418899#666458#413884,0
374889#452586#627768,0
358503#603619#476723,0
209859#461551#618789,0
69587#201851#883388,1
158152#819925#260417,0
380889#599785#480557,0
503202#347443#733277,1
92973#935907#144435,0
120695#171498#916635,1
268322#984760#95582,1
125654#405272#674651,1
185267#968382#111960,1
62276#1035377#44965,0
43900#314132#769004,1
360839#971410#108932,1
329989#506336#574006,0
111527#863044#217298,0
277873#37239#1067818,0
444595#165731#922388,1
328121#278327#804712,1
204618#395510#684402,1
592427#115266#972554,0
106140#212750#870005,0
425107#855914#224428,1
442183#1056753#23589,0
585439#875850#204492,0
586918#934478#145864,1
34373#291340#791719,0
151355#443348#636963,1
130752#564452#515890,0
371317#970550#109792,1
373916#292699#790371,1
396125#956226#124116,0
437930#196076#892180,0
628125#966954#113388,0
433335#108290#979508,1
80619#419284#660706,0
569307#557433#522909,0
164230#885016#195326,0
476722#45948#1058885,1
237811#459256#621084,1
231634#820399#259943,0
103218#360439#719423,0
136214#808855#271487,0
414773#745230#335112,0
202282#979560#100782,0
599982#195320#892936,1
74713#565613#514729,0
488114#350543#730225,0
56812#386102#693748,0
358646#662780#417562,1
130382#291198#791859,1
606594#50974#1053936,0
611154#104809#982963,0
331503#461250#619089,0
258343#1001235#79107,1
596469#695276#385066,0
363658#268556#814456,1
423510#1066813#13529,1
394516#1048288#32054,1
223331#1067601#12741,0
566528#192906#895340,0
246705#343124#737538,1
232316#842977#237365,0
334301#78030#1027066,1
469217#1027453#52889,1
261607#872936#207406,1
466251#775454#304888,0
137964#806062#274280,0
431499#380767#699088,0
50402#533313#547029,0
417879#450438#629937,1
37374#920359#159983,1
285314#162892#925222,0
535803#1022225#58117,0
485991#963754#116588,0
282132#891437#188905,1
464501#493544#586798,0
578249#224105#858698,1
19348#781490#298852,1
321979#69242#1035811,0
614898#501544#578798,0
457229#1008947#71395,0
262749#603398#476944,0
274378#607675#472667,0
547740#366147#713704,1
250622#1023778#56564,1
575584#867003#213339,0
512375#772934#307408,1
431487#239579#843438,1
526310#1014287#66055,1
230930#735636#344706,0
23587#431103#648939,1
550614#167123#921004,0
399045#946698#133644,1
44078#418195#661802,1
85225#705101#375241,0
349022#970939#109403,0
53192#649966#430376,0
45661#1031680#48662,0
468912#193936#894316,1
182425#841091#239251,1
211525#351829#728957,0
128397#841898#238444,1
218765#181279#906855,0
305609#605297#475045,0
222#34321#1070715,1
400221#448024#632330,1
496169#390694#689207,1
403912#273959#809059,1
54876#720490#359852,1
301702#728177#352165,1
63853#780109#300233,0
215481#893488#186854,0
605357#229107#853726,0
116145#904455#175887,1
381046#239761#843261,1
359191#996287#84055,0
295464#299220#783879,0
163748#844253#236089,1
14715#679412#400930,1
560591#483359#596983,0
570927#794502#285840,0
41886#173961#914153,1
86542#867979#212363,0
596940#693586#386756,1
104539#708928#371414,0
11808#250066#832932,1
534781#39935#1065158,1
422749#97955#989808,0
84382#345112#735567,1
10173#88254#1017052,0
374836#966381#113961,1
128500#710800#369542,0
572071#737957#342385,1
535749#174823#913286,1
29954#1008949#71393,0
255413#104014#983758,1
362124#627053#453289,0
216115#261505#821484,1
55446#564511#515831,0
417115#274555#808466,1
282969#661463#418879,0
178937#567285#513057,1
366467#725038#355304,1
131892#132490#955431,1
38386#993019#87323,0
293290#498815#581527,1
4281#832438#247904,0
10518#622818#457524,0
85544#83624#1021622,0
301755#294628#788466,1
405119#984406#95936,0
521544#247152#835848,1
254183#372793#707061,0
437679#840146#240196,0
11246#491939#588403,1
344104#954883#125459,0
272876#120210#967614,0
295491#36680#1068381,1
202680#765449#314893,0
502979#261803#821182,1
131747#797442#282900,0
158106#432802#647291,0
436087#1060179#20163,0
621428#734449#345893,1
241483#115573#972244,0
228349#808869#271473,1
594430#402746#677175,0
296958#40272#1064823,1
340335#922992#157350,0
200921#543152#537190,0
462601#879459#200883,0
259648#612085#468257,1
99787#691795#388547,1
525543#196235#892023,0
37594#315286#767854,1
153716#1068285#12057,0
323334#889586#190756,0
360900#389507#690343,0
64943#174428#913684,1
367718#68949#1036097,0
103382#227396#855431,1
421256#936241#144101,1
622405#78674#1026464,1
209932#754454#325888,1
188079#495084#585258,1
56608#1054968#25374,0
382980#840597#239745,1
450995#188381#899784,1
105162#116735#971079,0
50460#708368#371974,1
133967#885251#195091,0
554059#238978#844033,1
262342#831219#249123,0
403962#759806#320536,1
88399#35551#1069500,1
212759#891096#189246,0
252499#182933#905201,0
1824#558114#522228,0
132132#498373#581969,0
486431#181503#906633,1
346337#379379#700478,0
46722#700599#379743,1
537431#109844#977953,1
619511#119851#967974,0
573311#947321#133021,0
409846#142113#945987,1
433171#979990#100352,0
540733#858242#222100,0
415994#265717#817283,1
384953#464171#616171,1
390286#355121#724748,1
363989#85796#1019464,1
442400#286181#796882,1
476170#795520#284822,1
249604#97540#990224,0
127438#46105#1058723,0
303476#834269#246073,0
316052#964532#115810,0
153738#146273#941820,0
159398#88134#1017170,0
200672#608500#471842,0
544554#170305#917832,1
341102#390744#689159,1
377172#1074813#5529,0
618376#315054#768084,1
410859#491369#588973,0
328111#461603#618737,0
97294#601093#479249,1
288499#672221#408121,0
56893#620448#459894,0
572073#814732#265610,0
31302#516396#563946,0
180511#410951#668972,1
52582#570419#509923,0
153332#379509#700345,1
272482#465277#615065,0
562417#813538#266804,0
15682#496677#583665,1
237161#1046880#33462,0
450001#723687#356655,1
114536#37126#1067932,1
621687#1074572#5770,0
253130#204567#880685,1
564214#160452#927652,1
101814#1069479#10863,0
229243#734344#345998,0
298133#795808#284534,1
259859#481986#598356,1
473651#1027185#53157,0
633470#76625#1028444,1
438717#221649#861141,1
454030#72515#1032541,1
72403#131263#956588,1
341380#423767#656215,1
198189#1043423#36919,1
278103#981974#98368,1
475995#106636#981151,0
482589#869175#211167,0
118622#677135#403207,1
158414#953305#127037,0
513583#370536#709310,1
69970#660193#420149,0
367619#68878#1036163,0
17677#841210#239132,0
507728#201745#886527,1
311004#978526#101816,0
481168#768412#311930,0
175882#606751#473591,1
108112#978230#102112,1
462638#1008524#71818,0
504034#628021#452321,0
239089#682633#397709,0
288562#521364#558978,0
399519#123563#964263,1
522030#795743#284599,0
96283#903716#176626,1
490828#365953#713899,0
157949#1037649#42693,0
612185#331085#749476,0
524481#78459#1026669,0
395199#433309#646807,1
47355#44703#1060120,0
566349#1004305#76037,0
516047#546214#534128,1
107593#693228#387114,0
340547#146653#941438,0
568140#247895#835106,0
216452#323989#759144,1
448142#538971#541371,1
81052#126168#961664,1
262529#477863#602479,0
610379#500896#579446,0
553982#310051#773086,0
610053#150367#937727,1
7729#1016076#64266,0
339317#694604#385738,1
253170#257934#825051,0
72575#527088#553254,1
334495#273996#809023,1
286201#491986#588356,0
412937#739784#340558,0
233789#513456#566886,0
291034#407886#672034,0
317166#1072109#8233,1
262965#1038475#41867,1
172372#450880#629484,0
521376#647587#432755,0
323084#142712#945386,0
222874#952489#127853,0
29953#508695#571647,0
225810#165264#922853,1
495326#135674#952414,1
455197#908966#171376,0
430566#583329#497013,0
247896#451474#628887,1
91549#641748#438594,1
341770#899848#180494,0
393087#757063#323279,1
531613#400228#679678,1
46253#126599#961236,1
215174#682164#398178,0
479094#711591#368751,1
300706#879833#200509,0
622227#78928#1026220,0
622785#862268#218074,0
13871#1052887#27455,0
475566#694080#386262,0
239825#780559#299783,1
523767#327569#755561,1
231676#862780#217562,0
228828#576182#504160,1
263249#281852#801193,0
613758#489834#590508,0
270147#153381#934724,1
374971#457790#622545,1
903#837283#243059,0
34795#236574#846356,1
179740#968151#112191,0
144100#506091#574251,0
91035#948443#131899,0
525691#539642#540700,0
430362#720297#360045,1
375660#950766#129576,0
72397#942687#137655,0
398563#1010697#69645,0
320624#953319#127023,0
607672#783948#296394,0
261769#373710#706144,1
233990#272924#810092,0
267575#831796#248546,1
259074#475285#605057,0
407409#44851#1059971,0
149775#372454#707400,1
541575#671501#408841,0
402763#456760#623561,1
35683#727174#353168,1
